Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1477082402661060612,sinaloa,37,44,LOC,1.0
1477082402661060612,salud,70,75,MISC,0.9999
1477082402661060612,héctor melesio cuén ojeda,90,115,PER,0.9999
1477082403369746433,covid,43,48,ORG,0.9988
1477082404481241089,chinito41260271,4,19,PER,0.9929
1477082404720316420,lopezdoriga,4,15,ORG,0.4317
1477082404720316420,covid-19,50,58,MISC,0.9999
1477082404720316420,méxico,94,100,LOC,1.0
1477082406658064386,chinito41260271,4,19,PER,0.9929
1477082409468366852,covid putogilipollas,16,36,PER,0.9828
1477082409468366852,coruña,65,71,LOC,0.964
1477082411062149131,ibnfulann,4,13,ORG,0.9863
1477082411863318530,juariuok,4,12,PER,0.4758
1477082412047683584,roomaan89,4,13,ORG,0.4862
1477082412047683584,covid,98,103,MISC,0.9996
1477082415633821697,laraacaraballo,4,18,PER,0.6068
1477082416766357505,notafaso,4,12,ORG,0.9991
1477082417861070852,laraacaraballo,4,18,PER,0.6068
1477082418737815554,chinito41260271,4,19,PER,0.9929
1477082422122479617,paxlovid,0,8,MISC,0.9998
1477082422122479617,covid-19,40,48,MISC,0.9999
1477082425121558534,im_robby,4,12,PER,0.6512
1477082425121558534,heineken,32,40,MISC,0.9981
1477082425121558534,covid,56,61,MISC,0.9999
1477082425679392772,aronlpiper,4,14,PER,0.8654
1477082425788444677,josmanuelpuent5,4,19,PER,0.9998
1477082427822678020,narecaranta,4,15,PER,0.9979
1477082427990282240,morcillomaia,4,16,PER,0.8258
1477082428267192321,drchavezdiaz,4,16,PER,0.9995
1477082428267192321,covid19,35,42,MISC,0.9998
1477082428267192321,pcr,82,85,MISC,0.9867
1477082428896423941,messi,44,49,PER,0.9997
1477082429391360002,ramonfonsecamor,4,19,PER,0.887
1477082429391360002,covid,48,53,MISC,0.9989
1477082431517769730,julianq093,4,14,PER,0.9528
1477082434156085251,lopezdoriga,4,15,ORG,0.4317
1477082434156085251,covid-19,50,58,MISC,0.9999
1477082434156085251,méxico,94,100,LOC,1.0
1477082434592133121,laraacaraballo,4,18,PER,0.6068
1477082436781629441,webgnzalez,4,14,PER,0.9765
1477082437192753156,paaucp,4,10,ORG,0.9934
1477082437675106305,povedajb,4,12,ORG,0.9963
1477082437675106305,españa,14,20,LOC,0.9969
1477082437675106305,covid,58,63,MISC,0.9998
1477082437675106305,europa,67,73,LOC,0.9999
1477082437675106305,elmundoes,76,85,ORG,0.995
1477082438920814592,laraacaraballo,4,18,PER,0.6068
1477082439994396674,jooshim,4,11,PER,0.9783
1477082439994396674,covid,53,58,MISC,0.9999
1477082439994396674,nueva york,76,86,LOC,1.0
1477082439994396674,auron,91,96,PER,0.9997
1477082439994396674,8cho,98,102,PER,0.9984
1477082439994396674,biyin,104,109,PER,0.9999
1477082439994396674,ari,112,115,PER,0.9999
1477082440086605825,carlit0speanuts,4,19,ORG,0.8249
1477082441408028674,salwagus,4,12,PER,0.5946
1477082441408028674,noticia,35,42,MISC,0.9863
1477082441751961600,villavoalcaldia,4,19,ORG,0.9986
1477082441751961600,covid19,70,77,MISC,0.9999
1477082441751961600,villavosevacuna,119,134,MISC,0.9954
1477082441974222854,laraacaraballo,4,18,PER,0.6068
1477082442582446081,christianvonroe,4,19,PER,0.9064
1477082442582446081,covid19,39,46,MISC,0.9999
1477082442582446081,cdmx,69,73,LOC,0.9999
1477082442582446081,gobcdmx,80,87,ORG,0.9943
1477082442582446081,gppancdmx,121,130,ORG,0.728
1477082443274407937,omicron,102,109,MISC,0.9999
1477082443492560902,elaguspe,4,12,PER,0.9667
1477082444780249090,foro,4,8,MISC,0.4408
1477082444780249090,últimahora,15,25,MISC,0.8244
1477082444780249090,méxico,28,34,LOC,0.9999
1477082445711347716,guille,4,10,PER,0.9862
1477082445711347716,nicieza,11,18,LOC,0.755
1477082445711347716,sesma muñoz,34,45,PER,0.9905
1477082445711347716,j a,47,52,PER,0.9912
1477082445711347716,la corona de aragón,61,80,MISC,0.9833
1477082445711347716,una introducción crítica,82,106,MISC,0.8278
1477082445711347716,zaragoza,108,116,LOC,0.9999
1477082445711347716,caja de ahorros de la,118,139,ORG,0.9829
1477082445874876421,manusogez,4,13,ORG,0.9064
1477082445874876421,spider,40,46,MISC,0.9998
1477082446248169475,aronlpiper,4,14,PER,0.8654
1477082446785036289,meeryfuentess,4,17,PER,0.6824
1477082451872677891,messi,44,49,PER,0.9997
1477082451981701120,paaucp,4,10,ORG,0.9934
1477082456238948355,poggi,4,9,PER,0.9998
1477082456238948355,covid,57,62,PER,0.9999
1477082457837035522,oscaratienza,4,16,ORG,0.7172
1477082457837035522,córdoba,53,60,LOC,1.0
1477082457837035522,córdoba,96,103,LOC,1.0
1477082460605366277,méxico,0,6,LOC,0.9999
1477082463281287171,pascual_serrano,4,19,PER,0.7461
1477082463281287171,covid,79,84,PER,0.9998
1477082463281287171,china,88,93,LOC,0.9998
1477082464858390530,okdiario,4,12,ORG,0.9998
1477082464858390530,ayuso,14,19,PER,0.9999
1477082464858390530,sánchez,28,35,PER,0.9999
1477082464858390530,madrid,51,57,ORG,0.9999
1477082464858390530,españa,81,87,ORG,0.9998
1477082464858390530,constitución,92,104,MISC,0.9002
1477082464858390530,corona,110,116,ORG,0.9999
1477082465672081410,nochevieja,15,25,LOC,0.9503
1477082465919451143,davidbautistaqf,4,19,PER,0.9896
1477082467202781186,chinito41260271,4,19,PER,0.9929
1477082467555180545,flor,4,8,PER,0.9998
1477082467555180545,lulii,9,14,PER,0.9997
1477082467941208070,méxico,0,6,LOC,0.9999
1477082468041871360,rodriguez18,4,15,PER,0.9999
1477082468041871360,covid,16,21,PER,0.9999
1477082468452818948,méxico,0,6,LOC,0.9999
1477082468515602433,elaguspe,4,12,PER,0.9667
1477082469379809284,meeryfuentess,4,17,PER,0.6824
1477082469463638016,lopezdoriga,4,15,PER,0.805
1477082469463638016,zócalo,55,61,LOC,0.9976
1477082469463638016,covid,96,101,MISC,0.9993
1477082470143115269,méxico,0,6,LOC,0.9999
1477082470201929729,méxico,0,6,LOC,0.9999
1477082470344392709,ammanev,4,11,PER,0.8976
1477082470352756736,meeryfuentess,4,17,PER,0.6824
1477082470487056389,damarisfany,4,15,PER,0.9952
1477082470487056389,covid19,73,80,MISC,0.9998
1477082470684061697,juariuok,4,12,PER,0.4758
1477082472768630784,covid,73,78,MISC,0.9998
1477082473817202688,messi,44,49,PER,0.9997
1477082476786814977,reina,4,9,PER,0.9996
1477082476786814977,mariel,11,17,PER,0.9883
1477082477701349376,djmariio,4,12,PER,0.9675
1477082477701349376,covid,43,48,PER,0.9699
1477082480872247298,parque unión maldito covid de la verga,80,118,LOC,0.9926
1477082482902069250,fresasforvantte,4,19,ORG,0.7486
1477082482902069250,disease,37,44,MISC,0.5089
1477082484517048320,la corona,32,41,MISC,0.9997
1477082485687132163,@,69,70,ORG,0.6514
1477082485687132163,ssalud_mx,70,79,ORG,0.9605
1477082486068948999,datosabiertos,40,53,MISC,0.5623
1477082486068948999,covid19,91,98,MISC,0.9995
1477082488862298114,claudiotigre109,1,16,PER,0.9891
1477082488862298114,geronimodeppe,18,31,PER,0.964
1477082490405797890,minsa,4,9,ORG,0.997
1477082490405797890,peru,10,14,LOC,0.9999
1477082490405797890,covid19,80,87,MISC,0.9999
1477082490405797890,perú,91,95,LOC,1.0
1477082491169218567,anluma99,4,12,ORG,0.4063
1477082491169218567,hospital la paz,95,110,LOC,0.7251
1477082491374739463,djmariio,4,12,PER,0.9675
1477082491374739463,covid,43,48,PER,0.9699
1477082492226080770,reina,4,9,PER,0.9996
1477082492226080770,mariel,11,17,PER,0.9883
1477082493127852033,toy re pillo,32,44,MISC,0.9682
1477082496852545536,elaguspe,4,12,PER,0.9667
1477082498979012611,tomasbiafore,4,16,PER,0.9995
1477082499004129284,danielf02470674,1,16,PER,0.9991
1477082499004129284,frayjosepho,29,40,PER,0.9728
1477082499155218438,minsa,4,9,ORG,0.9794
1477082499155218438,peru,10,14,LOC,0.9999
1477082501021683712,bbcmundo,4,12,ORG,0.9971
1477082501352869890,chinito41260271,4,19,PER,0.9929
1477082505001902081,pecass1014,4,14,PER,0.6741
1477082505614401539,raudel,4,10,PER,0.8947
1477082505614401539,leon,11,15,PER,0.4337
1477082505614401539,pandemia,47,55,MISC,0.9999
1477082505794625539,abrilpralong,4,16,PER,0.7126
1477082507019440130,laraacaraballo,4,18,PER,0.6068
1477082509930287108,polacameme,4,14,PER,0.9964
1477082509930287108,covid,33,38,LOC,0.8845
1477082510597275655,oladelmar76,4,15,PER,0.8638
1477082510597275655,geoestratego,18,30,PER,0.3418
1477082510676819973,chinito41260271,4,19,PER,0.9929
1477082512979468291,tini stoessel,68,81,PER,0.9858
1477082513201790979,luchorc1889,4,15,PER,0.967
1477082513352933377,fserranocastro,4,18,PER,0.7739
1477082513352933377,madrid,48,54,LOC,1.0
1477082513352933377,sevilla,114,121,LOC,1.0
1477082513780715526,rosapantin1301,4,18,ORG,0.6922
1477082513780715526,francia,54,61,LOC,1.0
1477082513780715526,le omicron,74,84,MISC,0.6023
1477082516150497281,rjesus,4,10,ORG,0.6052
1477082516867612672,elaguspe,4,12,PER,0.9667
1477082517844992000,luisgasulla,4,15,PER,0.9908
1477082517844992000,chaco,17,22,LOC,1.0
1477082522123079680,messi,44,49,PER,0.9997
1477082522357960705,laraacaraballo,4,18,PER,0.6068
1477082522500534273,reina,4,9,PER,0.9996
1477082522500534273,mariel,11,17,PER,0.9883
1477082522911715334,iquedolarizad0,4,18,ORG,0.3428
1477082523339350017,bet0rodriguez,4,17,PER,0.9166
1477082523532419077,todotele,4,12,ORG,0.9982
1477082523532419077,anne igartiburu,15,30,PER,0.9999
1477082523532419077,paz padilla,32,43,PER,1.0
1477082523532419077,maría del monte,46,61,PER,1.0
1477082523532419077,anneigartiburu,89,103,PER,0.9846
1477082523532419077,pazpadilla,106,116,PER,0.9968
1477082524610400257,damarisfany,4,15,PER,0.9952
1477082524610400257,covid19,73,80,MISC,0.9998
1477082525759590410,ericbla90829613,4,19,PER,0.9983
1477082525759590410,lopezobrador,38,50,PER,0.9547
1477082525759590410,covid,72,77,PER,0.9999
1477082525843566594,elaguspe,4,12,PER,0.9667
1477082525960794115,messi,44,49,PER,0.9997
1477082526363512833,perú,5,9,LOC,0.9998
1477082526380351498,dimitrov,10,18,PER,0.8606
1477082526489268224,lealdisidente,4,17,ORG,0.3578
1477082527827476482,covid,106,111,MISC,0.9999
1477082530780123139,presidenciaperu,4,19,ORG,0.996
1477082530780123139,pedrocastillote,82,97,PER,0.9928
1477082530780123139,mirtyvas,120,128,PER,0.9769
1477082533707882499,mendez,13,19,PER,0.9722
1477082533707882499,fcbarcelona,27,38,ORG,0.9953
1477082533707882499,realmadrid,43,53,ORG,0.9996
1477082533707882499,afefutbol,55,64,ORG,0.9989
1477082533707882499,leytoasya omicron,89,106,PER,0.947
1477082534219550726,inconforme75,4,16,MISC,0.5301
1477082534219550726,omicron,112,119,MISC,0.9999
1477082534748041220,covid putogilipollas,16,36,PER,0.9828
1477082534748041220,coruña,65,71,LOC,0.964
1477082535888707589,laraacaraballo,4,18,PER,0.6068
1477082539537883137,manusogez,4,13,ORG,0.9064
1477082539537883137,spider,40,46,MISC,0.9998
1477082540565577734,elaguspe,4,12,PER,0.9667
1477082541278511109,venezuela,16,25,LOC,1.0
1477082541278511109,covid-19,73,81,MISC,0.9999
1477082542683607041,lolaneuromd,16,27,ORG,0.9737
1477082543174426625,gobierno ayuso,41,55,ORG,0.9996
1477082543174426625,protocolo,66,75,MISC,0.9999
1477082543639855106,laraacaraballo,4,18,PER,0.6068
1477082544654979079,camiiilaborda,4,17,PER,0.917
1477082544654979079,covid,27,32,PER,0.9939
1477082546185949185,fresasforvantte,4,19,ORG,0.7486
1477082546185949185,disease,37,44,MISC,0.5089
1477082546332745730,tomasleyba,4,14,PER,0.999
1477082546865324035,domiingueezzz,4,17,PER,0.8738
1477082548962570244,contrapesoc,1,12,MISC,0.9768
1477082548962570244,covid19,29,36,MISC,0.7495
1477082552464814080,dicesmx,4,11,ORG,0.9866
1477082552464814080,4t,93,95,MISC,0.9997
1477082552464814080,decretazopreside,122,138,MISC,0.9994
1477082553425223682,rubenvazquez305,4,19,PER,0.9356
1477082553425223682,cdc,35,38,ORG,0.9999
1477082553425317889,juariuok,4,12,PER,0.4758
1477082554117201920,juariuok,4,12,PER,0.4758
1477082554679259141,fresasforvantte,4,19,ORG,0.7486
1477082554679259141,disease,37,44,MISC,0.5089
1477082555459555329,covid19,27,34,MISC,0.9999
1477082555832803329,delmontonbueno,4,18,PER,0.9991
1477082556382150656,messi,44,49,PER,0.9997
1477082558156398595,aleb1808,4,12,PER,0.3393
1477082558156398595,nochebuena,30,40,MISC,0.9424
1477082560400396291,meeryfuentess,4,17,PER,0.6824
1477082562086510592,idariapop,4,13,ORG,0.5044
1477082563516633090,laraacaraballo,4,18,PER,0.6068
1477082564007538692,dereckb,4,11,ORG,0.6711
1477082564007538692,maduro,45,51,PER,0.9991
1477082564007538692,covid19,79,86,MISC,0.9999
1477082564242247681,reina,4,9,PER,0.9996
1477082564242247681,mariel,11,17,PER,0.9883
1477082564737253384,tini stoessel,68,81,PER,0.9858
1477082564821192708,paaucp,4,10,ORG,0.9934
1477082565001498636,juanpoe,4,11,PER,0.5918
1477082565001498636,iván duque,24,34,PER,1.0
1477082565001498636,álvaro uribe,36,48,PER,0.9999
1477082565001498636,diego molano,50,62,PER,1.0
1477082565001498636,general eduardo zapateiro,67,92,PER,1.0
1477082565001498636,jennifer arias,94,108,PER,0.9999
1477082565001498636,karen abudinen,110,124,PER,0.9999
1477082565001498636,covid 19,130,138,MISC,0.9439
1477082565475540992,aronlpiper,4,14,PER,0.8654
1477082566226104322,sudáfrica,0,9,ORG,0.9638
1477082568352796679,covid-19,54,62,MISC,0.9999
1477082568352796679,platinonews,64,75,MISC,0.9942
1477082569413849091,messi,44,49,PER,0.9997
1477082569845977102,ruizdiaziaraa,4,17,PER,0.5216
1477082570277933058,chinito41260271,4,19,PER,0.9929
1477082571825565696,snx,4,7,ORG,0.8996
1477082572106653700,lanoticiaalmomento,0,18,ORG,0.998
1477082572106653700,méxico,19,25,LOC,0.9774
1477082572106653700,covid-19,97,105,MISC,0.9998
1477082572538712067,covid,47,52,MISC,0.9833
1477082577039241218,sanguzbetis,4,15,MISC,0.7365
1477082578087817218,rjesus,4,10,ORG,0.6052
1477082581103435782,gustavomerinoj,4,18,PER,0.9994
1477082581103435782,covid,29,34,PER,0.9977
1477082581103435782,pcr,105,108,MISC,0.9633
1477082581573193728,laraacaraballo,4,18,PER,0.6068
1477082582781239298,covid-19,193,201,MISC,0.9999
1477082583338930178,elaguspe,4,12,PER,0.9667
1477082584861528065,madridsalud,4,15,ORG,0.9983
1477082584861528065,testantigenos,47,60,MISC,0.9991
1477082584861528065,covid19,64,71,MISC,0.9994
1477082584870006784,grande cristina pedroche,15,39,MISC,0.7807
1477082584870006784,omicron,51,58,PER,0.5894
1477082586258284549,artellodi,4,13,PER,0.7664
1477082586258284549,gobierno ayuso,40,54,ORG,0.9995
1477082586258284549,protocolo,65,74,MISC,0.9999
1477082588233842689,grande cristina pedroche,15,39,MISC,0.7807
1477082588233842689,omicron,51,58,PER,0.5894
1477082588674027522,yaraglvez1,4,14,PER,0.9955
1477082589613678598,alzado36,4,12,ORG,0.9877
1477082589613678598,fda,17,20,ORG,0.9999
1477082589613678598,pcr,43,46,MISC,0.996
1477082589613678598,cdc,54,57,ORG,0.9999
1477082589613678598,covid-19,63,71,MISC,0.9999
1477082590549057538,paaucp,4,10,ORG,0.9934
1477082590855278594,messi,44,49,PER,0.9997
1477082594550460418,victormollejo7,1,15,PER,0.9998
1477082594802028545,rafisillo,16,25,PER,0.8636
1477082594802028545,dios,237,241,ORG,0.4796
1477082594802028545,covid,259,264,PER,0.9946
1477082595162689536,tobiicaastroo,1,14,PER,0.9701
1477082595162689536,covid,40,45,PER,0.9992
1477082597289340932,malamalamente,4,17,PER,0.7857
1477082597289340932,puerta del sol,36,50,MISC,0.9999
1477082597289340932,covid,76,81,MISC,0.9969
1477082598186766339,chinito41260271,4,19,PER,0.9929
1477082604339871746,aleebola,4,12,ORG,0.9898
1477082604918747146,klopek7,4,11,MISC,0.8751
1477082604918747146,castilla,19,27,LOC,1.0
1477082606411812865,maurici62976907,4,19,PER,0.9633
1477082606411812865,covid,56,61,MISC,0.9952
1477082606516813824,chinito41260271,4,19,PER,0.9929
1477082606655074304,messi,44,49,PER,0.9997
1477082606961262595,minsa,4,9,ORG,0.9794
1477082606961262595,peru,10,14,LOC,0.9999
1477082606978179078,lapacifika,4,14,ORG,0.989
1477082606978179078,latam,25,30,ORG,0.6011
1477082606978179078,co,31,33,ORG,0.7057
1477082606978179078,covid,66,71,MISC,0.9996
1477082606990622721,rogeraderly,4,15,PER,0.9989
1477082606990622721,omicron,44,51,MISC,0.9999
1477082607049449477,rauladalid,4,14,PER,0.9993
1477082607049449477,instagram,22,31,MISC,0.9901
1477082610023206913,vazquezmuniz,4,16,PER,0.6204
1477082611260473350,coronavirusnewv,4,19,ORG,0.9215
1477082611260473350,🇺🇸,21,23,LOC,0.9086
1477082611260473350,estados unidos,26,40,LOC,0.9989
1477082611260473350,ee,43,45,LOC,0.986
1477082611260473350,uu,47,49,LOC,0.9856
1477082611260473350,covid-19,91,99,MISC,0.9998
1477082611302289408,luzz,4,8,ORG,0.6318
1477082611302289408,larramendi,9,19,PER,0.7182
1477082611302289408,covid,47,52,MISC,0.9998
1477082612011257859,grande cristina pedroche,15,39,MISC,0.7807
1477082612011257859,omicron,51,58,PER,0.5894
1477082618348720128,rubenvazquez305,4,19,PER,0.9356
1477082618348720128,cdc,35,38,ORG,0.9999
1477082618550276098,"""omicron""",72,81,MISC,0.9995
1477082618709610499,fresasforvantte,4,19,ORG,0.7486
1477082618709610499,disease,37,44,MISC,0.5089
1477082618835476480,julianq093,4,14,PER,0.9528
1477082618856280064,elaguspe,4,12,PER,0.9667
1477082621234622464,gsfelix70,1,10,PER,0.476
1477082621234622464,covid,71,76,MISC,0.9995
1477082621645447169,messi,44,49,PER,0.9997
1477082622006337539,reina,4,9,PER,0.9996
1477082622006337539,mariel,11,17,PER,0.9883
1477082622106898432,messi,44,49,PER,0.9997
1477082623528812546,joelisunique,4,16,PER,0.9096
1477082623528812546,covi,135,139,PER,0.976
1477082623856062464,oms,0,3,ORG,0.9996
1477082623856062464,elnacionalweb,113,126,ORG,0.9997
1477082624011108353,covidcomunidad,4,18,ORG,0.9948
1477082624011108353,covid persistente,69,86,MISC,0.9999
1477082624631971841,chinito41260271,4,19,PER,0.9929
1477082625454006272,juanpoe,4,11,PER,0.5918
1477082625454006272,iván duque,24,34,PER,1.0
1477082625454006272,álvaro uribe,36,48,PER,0.9999
1477082625454006272,diego molano,50,62,PER,1.0
1477082625454006272,general eduardo zapateiro,67,92,PER,1.0
1477082625454006272,jennifer arias,94,108,PER,0.9999
1477082625454006272,karen abudinen,110,124,PER,0.9999
1477082625454006272,covid 19,130,138,MISC,0.9439
1477082625969844227,covid,37,42,MISC,0.9992
1477082626754183168,messi,44,49,PER,0.9997
1477082626926288897,tarija,0,6,LOC,0.9999
1477082626926288897,covid,90,95,MISC,0.9996
1477082627979063296,josephrayder,4,16,PER,0.998
1477082628570468354,efenoticias,4,15,ORG,0.9998
1477082628570468354,brasil,34,40,ORG,0.7566
1477082628570468354,jair bolsonaro,42,56,PER,0.9999
1477082629329543176,yamisanchhez,4,16,PER,0.9743
1477082629342171138,drmauriciogon,4,17,PER,0.9996
1477082629342171138,n95,66,69,MISC,0.9992
1477082629992337411,elaguspe,4,12,PER,0.9667
1477082631108014082,cecilialastreto,4,19,PER,0.999
1477082631108014082,sinluz,54,60,MISC,0.9995
1477082631108014082,covid,98,103,MISC,0.9997
1477082632575864832,yamisanchhez,4,16,PER,0.9743
1477082633494536198,gamaride,4,12,ORG,0.5137
1477082633494536198,méxico,63,69,LOC,1.0
1477082633494536198,covid,113,118,MISC,0.9996
1477082633674711046,valdezznai,4,14,PER,0.9729
1477082634442342400,elaguspe,4,12,PER,0.9667
1477082635793059841,rosinarui,4,13,PER,0.9779
1477082636938010628,damarisfany,1,12,PER,0.9571
1477082636938010628,covid,43,48,MISC,0.5602
1477082637650989057,palomazabala,4,16,PER,0.7603
1477082637915336707,messi,44,49,PER,0.9997
1477082639643385857,covid,68,73,MISC,0.9997
1477082640306089987,qveencobra,4,14,ORG,0.8356
1477082640469708805,mariana,4,11,PER,0.9974
1477082641065201667,elaguspe,4,12,PER,0.9667
1477082641165959170,djmariio,4,12,PER,0.9675
1477082641165959170,covid,43,48,PER,0.9699
1477082642713620489,damarisfany,4,15,PER,0.9952
1477082642713620489,covid19,73,80,MISC,0.9998
1477082643543908364,covid,39,44,PER,0.7072
1477082643636367363,meeryfuentess,4,17,PER,0.6824
1477082643908943887,palomabok,4,13,PER,0.5192
1477082644311515137,fresasforvantte,4,19,ORG,0.7486
1477082644311515137,disease,37,44,MISC,0.5089
1477082645125283843,xarnegobcn,4,14,ORG,0.6879
1477082645125283843,omicron,16,23,PER,0.5041
1477082645876011010,naciones unidas,15,30,ORG,0.9999
1477082645876011010,g20,142,145,ORG,0.9981
1477082645876011010,áfrica,178,184,LOC,1.0
1477082646052175874,covid19,123,130,MISC,0.9997
1477082646052175874,cuidatedelcovid19,133,150,MISC,0.9993
1477082649470681092,chinito41260271,4,19,PER,0.9929
